Average Stock,Business Segment,Business Type,Lead Behaviour Profile,Lead Type,Mql Id,Sdr Id,Seller Id (Closed Deals),Sr Id,Won Date,Won Date1,Won Month,Won Year,Declared Monthly Revenue,Declared Product Catalog Size,Has Company,Has Gtin
,construction_tools_house_garden,reseller,eagle,offline,07f26c1e7d2873a9e6860909c00075c2,0a0fb2b07d841f84fb6714e35c723075,134c69b4dff67e40a022dd8bf81e002e,85fc447d336637ba1df43e793199fbc8,5/15/2018 7:20:12 PM,"May 15, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_medium,dcb63974e7efcb5cf46738cb2a22edf1,09285259593c61296eef10c734121d5b,34f563c82a85b99ae9e6d60db5fc2e28,d3d1e91a157ea7f90548eef82f1955e3,4/4/2018 9:56:06 PM,"April 4, 2018",April 2018,2018,0,,,
,bed_bath_table,reseller,cat,offline,9729df58c832dc4574b1c382191df44a,9e4d1098a3b0f5da39b0bc48f9876645,a7a9b880c49781da66651ccf4ba9ac38,85fc447d336637ba1df43e793199fbc8,4/25/2018 11:02:03 PM,"April 25, 2018",April 2018,2018,0,,,
,sports_leisure,reseller,cat,offline,fa7482659fd71e6e233eadf4dbf3ed4e,de63de0d10a6012430098db33c679b0b,bf1f3d5402ed867f05bed505a3b2a05a,4ef15afb4b2723d8f3d81e51ec7afefe,2/14/2018 12:14:12 PM,"February 14, 2018",February 2018,2018,0,,,
,food_drink,manufacturer,wolf,industry,a6bf24ce0939b46b6536e02a3d244cc3,4b339f9567d060bcea4f5136b9f5949e,ba87e2cbb33c1412290b8ccc37301672,060c0a26f19f4d66b42e0d8796688490,3/7/2018 3:58:07 PM,"March 7, 2018",March 2018,2018,0,,,
,household_utilities,manufacturer,cat,online_medium,c184064068f67936a71e38a4e6a9e78e,4b339f9567d060bcea4f5136b9f5949e,28872dc528e978a639754bc8c2ce5a4c,de63de0d10a6012430098db33c679b0b,5/9/2018 4:24:56 PM,"May 9, 2018",May 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_medium,205a11a1b97d7e8bdb33aa6c36f3ef2a,068066e24f0c643eb1d089c7dd20cd73,758fbe94c656fc484d204e7d60808484,fbf4aef3f6915dc0c3c97d6812522f6a,3/9/2018 6:59:38 PM,"March 9, 2018",March 2018,2018,0,,,
5-20,household_utilities,reseller,cat,online_medium,a8da3378b39d078f77361620c9481ffb,0a0fb2b07d841f84fb6714e35c723075,64c9a1db4e73e19aaafd3286dc448c96,6565aa9ce3178a5caf6171827af3a9ba,8/7/2018 7:17:28 PM,"August 7, 2018",August 2018,2018,0,,1,1
,bags_backpacks,reseller,cat,online_beginner,3e1d9bee7fa8982cbd0dd0c0aa5ce905,4b339f9567d060bcea4f5136b9f5949e,271c58a1d139c45eaf3316107c6d3a3b,060c0a26f19f4d66b42e0d8796688490,4/12/2018 3:58:09 PM,"April 12, 2018",April 2018,2018,0,,,
,household_utilities,manufacturer,cat,online_medium,051cb0d72dcd23f16842e894f5c46051,a8387c01a09e99ce014107505b92388c,6548c2550b6e2d8f18053216e1c7b6f3,4ef15afb4b2723d8f3d81e51ec7afefe,4/23/2018 10:19:56 PM,"April 23, 2018",April 2018,2018,0,,,
,computers,reseller,,industry,2008b6bfa59e4d81791f9ecbfd9f1a75,4b339f9567d060bcea4f5136b9f5949e,41b14765bd56c8ad10971074380f9c0c,d3d1e91a157ea7f90548eef82f1955e3,2/15/2018 12:24:52 PM,"February 15, 2018",February 2018,2018,0,,,
,health_beauty,manufacturer,,offline,5ac050d44e6476acecf88969950cf3a2,56bf83c4bb35763a51c2baab501b4c67,85222e25007ce95bf79c00f643d1e436,4ef15afb4b2723d8f3d81e51ec7afefe,2/9/2018 4:37:08 PM,"February 9, 2018",February 2018,2018,0,,,
,car_accessories,reseller,eagle,online_medium,0e9c14002f9268601c57837930261014,9d12ef1a7eca3ec58c545c678af7869c,6eeed17989b0ae47c9f11ece6f38ea90,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 6:06:05 PM,"April 30, 2018",April 2018,2018,0,,,
,health_beauty,reseller,cat,online_big,baf5ecd84c6a8766519b98f66eec1511,b90f87164b5f8c2cfa5c8572834dbe3f,e5d7bbbca541b3b39e1649f94074b963,4ef15afb4b2723d8f3d81e51ec7afefe,6/11/2018 11:01:55 PM,"June 11, 2018",June 2018,2018,0,,,
,home_decor,manufacturer,wolf,industry,7e4bb8c8f3bdcbece5996f24ba507120,4b339f9567d060bcea4f5136b9f5949e,843c73eda46e28b278031033b616bc8e,de63de0d10a6012430098db33c679b0b,8/14/2018 4:48:04 PM,"August 14, 2018",August 2018,2018,0,100,1,1
1-5,audio_video_electronics,reseller,cat,online_medium,b4abf3d319afe2544a5dd0966141ef10,323cff2ceea1814239bc2c7e614d260d,876300c1c122f7fafd3ba74a478221f4,068066e24f0c643eb1d089c7dd20cd73,8/17/2018 5:00:00 AM,"August 17, 2018",August 2018,2018,20000,2,1,
,home_decor,manufacturer,cat,online_big,ee68544f42eef8386730823cff7446cc,370c9f455f93a9a96cbe9bea48e70033,8f28d70a98ca556691300d08ebdddc88,4ef15afb4b2723d8f3d81e51ec7afefe,4/13/2018 10:51:13 PM,"April 13, 2018",April 2018,2018,0,,,
,pet,reseller,shark,online_medium,01c629f6b8f2460aa362f29caaaa0a8e,09285259593c61296eef10c734121d5b,99cd94252748d2bdde08e17858233602,fbf4aef3f6915dc0c3c97d6812522f6a,5/8/2018 11:28:11 PM,"May 8, 2018",May 2018,2018,0,,,
,household_utilities,reseller,eagle,industry,287915711d06ce6d90e2c18e1d89d3a6,56bf83c4bb35763a51c2baab501b4c67,6f83d9e4da896daae20b9b6b2d3ff8d2,d3d1e91a157ea7f90548eef82f1955e3,3/14/2018 3:24:23 PM,"March 14, 2018",March 2018,2018,0,,,
,health_beauty,reseller,cat,industry,af8ba6e9ccdd2960424f19b3cfb54baf,068066e24f0c643eb1d089c7dd20cd73,e6341a38a2e15b8834ac0410015547e4,fbf4aef3f6915dc0c3c97d6812522f6a,4/20/2018 7:53:11 PM,"April 20, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,7f1a58f7b373d68560c1cf8e340e87ae,370c9f455f93a9a96cbe9bea48e70033,0b7589387392dd2e2458f86606aa2a99,34d40cdaf94010a1d05b0d6212f9e909,7/26/2018 6:15:33 PM,"July 26, 2018",July 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,66ff0b5dbb060ef47f756d33cf170f97,4b339f9567d060bcea4f5136b9f5949e,dc50afafdfa325eadc890c7fa42a8f4e,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 8:57:37 PM,"April 30, 2018",April 2018,2018,0,,,
,bags_backpacks,manufacturer,eagle,offline,d636a570e9dc6d962ffce7426b8b53ad,34d40cdaf94010a1d05b0d6212f9e909,75e645bd511287258a5afc20acd4e338,4ef15afb4b2723d8f3d81e51ec7afefe,6/28/2018 2:33:50 PM,"June 28, 2018",June 2018,2018,0,,,
,pet,manufacturer,cat,online_top,3b7585682efa3f3cb07b4e7ae6ec53d4,09285259593c61296eef10c734121d5b,af3ef48d0e13835e529c29ac573c63e5,d3d1e91a157ea7f90548eef82f1955e3,5/9/2018 11:35:58 PM,"May 9, 2018",May 2018,2018,0,,,
5-20,home_decor,manufacturer,wolf,online_medium,680fd12be44eee12aee2a2e023438a5d,45749fb708130f78d0db07d8d80f030b,535bf14f36346c7f59d87cece104d70c,9d12ef1a7eca3ec58c545c678af7869c,8/7/2018 2:21:06 PM,"August 7, 2018",August 2018,2018,0,,1,0
5-20,home_decor,manufacturer,wolf,online_big,cb0f32260247ecac66b2954d6320f6be,de63de0d10a6012430098db33c679b0b,7e165d0fd266781dbf944faf150e265b,d3d1e91a157ea7f90548eef82f1955e3,9/10/2018 8:10:00 PM,"September 10, 2018",September 2018,2018,120000,550,1,1
,health_beauty,reseller,,online_medium,962ebbfe9e9c53b566b6c107b19f4bba,068066e24f0c643eb1d089c7dd20cd73,da3b4c4b11a5be0f29634d1e6bb7dce0,495d4e95a8cf8bbf8b432b612a2aa328,1/19/2018 12:26:39 PM,"January 19, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,industry,a7aef852029ddd8bba20bf60b536415b,9e4d1098a3b0f5da39b0bc48f9876645,5dc203c7b84a0e71e878a179de05fb9a,4ef15afb4b2723d8f3d81e51ec7afefe,3/7/2018 1:25:54 PM,"March 7, 2018",March 2018,2018,0,,,
,household_utilities,reseller,"cat, wolf",online_medium,ce721edac2d10ef0b2ee26c40924d7a5,b1b3ec93fc27a19fdb1c1b1fc997776a,710b15ab273348b3db04d636937061c3,6aa3b86a83d784b05f0e37e26b20860d,11/6/2018 8:41:39 PM,"November 6, 2018",November 2018,2018,8000,50,1,1
,car_accessories,reseller,eagle,online_big,6548cf02964800e58014e5040bb14e01,b90f87164b5f8c2cfa5c8572834dbe3f,88cd3681e0a2ba85e190f7d817629c4c,2695de1affa7750089c0455f8ce27021,7/9/2018 8:00:57 PM,"July 9, 2018",July 2018,2018,0,,,
,home_decor,reseller,cat,online_beginner,239771729fe22c7c1bdbf136f7304eed,f42a2bd194f7802ab052a815c8de65b7,b586cd24c010a13916af621b0325fbba,de63de0d10a6012430098db33c679b0b,5/24/2018 9:51:56 PM,"May 24, 2018",May 2018,2018,0,,,
,car_accessories,reseller,eagle,industry,2f9e00b759f8d090d2d2ecae1347104f,56bf83c4bb35763a51c2baab501b4c67,fe3d2c21fe1b15298d60a0792621ddf8,de63de0d10a6012430098db33c679b0b,4/6/2018 6:43:28 PM,"April 6, 2018",April 2018,2018,0,,,
,fashion_accessories,manufacturer,,online_top,ee577c86d39b672b84ced795d14380dc,56bf83c4bb35763a51c2baab501b4c67,6836558ca75302628900564ce7c67cf9,d3d1e91a157ea7f90548eef82f1955e3,1/15/2018 7:05:41 PM,"January 15, 2018",January 2018,2018,0,,,
,household_utilities,reseller,cat,online_medium,87db7aea88a3ae9304944ae954c6a420,09285259593c61296eef10c734121d5b,7c8a7bb451a5a4e8813352670a8b9a22,de63de0d10a6012430098db33c679b0b,5/8/2018 7:42:04 PM,"May 8, 2018",May 2018,2018,0,,,
,health_beauty,reseller,eagle,online_medium,5f87a3fcca7c117d0f4186749a5c6c59,4b339f9567d060bcea4f5136b9f5949e,df6a52d41f39ce14aa6df3af06e98e71,fbf4aef3f6915dc0c3c97d6812522f6a,3/14/2018 6:18:59 PM,"March 14, 2018",March 2018,2018,0,,,
,home_decor,reseller,wolf,online_medium,d15288d9955379f7bde91577c9177310,a8387c01a09e99ce014107505b92388c,6cbd0872de0e3e92a1b90f229aac6e61,9ae085775a198122c5586fa830ff7f2b,3/2/2018 2:54:02 PM,"March 2, 2018",March 2018,2018,0,,,
,sports_leisure,reseller,cat,online_big,186f0892f13de5443c0b6d042a6ddde0,068066e24f0c643eb1d089c7dd20cd73,d566c37fa119d5e66c4e9052e83ee4ea,495d4e95a8cf8bbf8b432b612a2aa328,2/28/2018 6:16:15 PM,"February 28, 2018",February 2018,2018,0,,,
,health_beauty,reseller,,online_big,7fc2067b7f0e5d86dd4dfa1340b93910,4b339f9567d060bcea4f5136b9f5949e,e116c7455dd26a4d8c3e92532583905f,9ae085775a198122c5586fa830ff7f2b,1/22/2018 3:00:00 AM,"January 22, 2018",January 2018,2018,0,,,
,home_decor,reseller,cat,online_medium,a3980fc1d4915887bc4b815080e58a00,4b339f9567d060bcea4f5136b9f5949e,611aa09794938387efe774f5abf64c03,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 11:29:27 PM,"April 30, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,de4dbaab116c6ce122ca050041e1546f,de63de0d10a6012430098db33c679b0b,bf00385a5f7fc1ef39a13c2e9ee50a5f,9ae085775a198122c5586fa830ff7f2b,6/21/2018 2:21:33 PM,"June 21, 2018",June 2018,2018,0,,,
200+,home_decor,manufacturer,cat,industry,af37f5b0de67364f54d9b53d8e8afbfa,b90f87164b5f8c2cfa5c8572834dbe3f,27bcbf1bcae4a9c14c54627933160f37,4b339f9567d060bcea4f5136b9f5949e,7/9/2018 4:53:03 PM,"July 9, 2018",July 2018,2018,0,,1,1
,household_utilities,reseller,cat,online_beginner,660110aa3162f77605b07eec19f1e20a,a8387c01a09e99ce014107505b92388c,dbc7e4c98a58fa8731412f4da2f43cb4,4ef15afb4b2723d8f3d81e51ec7afefe,4/24/2018 5:00:00 AM,"April 24, 2018",April 2018,2018,0,,,
,handcrafted,manufacturer,cat,online_medium,c2385a5e739790f3b8c1d459abee3e5b,068066e24f0c643eb1d089c7dd20cd73,7aa286758114fcd93df587a1e23301ed,2695de1affa7750089c0455f8ce27021,3/12/2018 7:45:13 PM,"March 12, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,cat,online_big,a8aa308791fc464208fb025038454c24,0a0fb2b07d841f84fb6714e35c723075,818d9691c76fabaf6b491f6a9baefad9,de63de0d10a6012430098db33c679b0b,6/1/2018 4:32:00 AM,"June 1, 2018",June 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,industry,144194b941960b62a1217cc9d27ebdbe,068066e24f0c643eb1d089c7dd20cd73,a46cc8988e2dc21616cc0b2cec80be4b,d3d1e91a157ea7f90548eef82f1955e3,3/27/2018 3:27:01 PM,"March 27, 2018",March 2018,2018,0,,,
,construction_tools_house_garden,reseller,,online_beginner,7e0a3b03133c5c75330162fee599e5f5,de63de0d10a6012430098db33c679b0b,bb2eca0468c9088bd9a146c8d6c72e0b,d3d1e91a157ea7f90548eef82f1955e3,1/16/2018 2:16:45 PM,"January 16, 2018",January 2018,2018,0,,,
,household_utilities,manufacturer,wolf,online_big,b466c22d12d52c8a0d3792d2eb44b828,4b339f9567d060bcea4f5136b9f5949e,623ad9d0c1e14bb5464a8c72bff7b4af,6565aa9ce3178a5caf6171827af3a9ba,2/27/2018 6:39:50 PM,"February 27, 2018",February 2018,2018,0,,,
,phone_mobile,reseller,cat,online_medium,de0fcd75c97ecea4ebbb534ea6476743,9d12ef1a7eca3ec58c545c678af7869c,639541c9c4a8a5b34424cac6f81f6be7,6565aa9ce3178a5caf6171827af3a9ba,4/10/2018 2:30:33 PM,"April 10, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,offline,c2102c66aa81e5c07f72cd88e46d091d,f42a2bd194f7802ab052a815c8de65b7,649d307ba392e2cc6cedc7888f51923d,2695de1affa7750089c0455f8ce27021,5/14/2018 4:24:45 PM,"May 14, 2018",May 2018,2018,0,,,
,sports_leisure,reseller,wolf,online_medium,caea756b29bd071f00ce526f40645a78,4b339f9567d060bcea4f5136b9f5949e,fadb07c842a2aef5d5a676b85f220e71,d3d1e91a157ea7f90548eef82f1955e3,4/10/2018 7:23:25 PM,"April 10, 2018",April 2018,2018,0,,,
unknown,toys,reseller,"eagle, cat",online_medium,7720c6892d447539b71d8bd9e4d1ef60,f42a2bd194f7802ab052a815c8de65b7,3786da2e9afd5d55617521bd1685dec0,a8387c01a09e99ce014107505b92388c,10/1/2018 7:47:09 PM,"October 1, 2018",October 2018,2018,25000,300,1,1
,small_appliances,manufacturer,cat,online_small,21dd2bb7a4d988443cb303e42afb8316,9e4d1098a3b0f5da39b0bc48f9876645,b7bff8fe73a12a5e844c7d83ee1202ff,c638112b43f1d1b86dcabb0da720c901,3/7/2018 8:17:31 PM,"March 7, 2018",March 2018,2018,0,,,
,food_drink,reseller,,offline,f0affe8ec1361efcafd1816b5b1c2426,068066e24f0c643eb1d089c7dd20cd73,09175f552e7526624e8100bdc8d0c92d,6565aa9ce3178a5caf6171827af3a9ba,2/22/2018 5:22:07 PM,"February 22, 2018",February 2018,2018,0,,,
,food_supplement,manufacturer,cat,online_medium,0ff0a4ce9abf031dc12194a19ced4ef1,9d12ef1a7eca3ec58c545c678af7869c,a64e44665225d19dfc0277eeeaaccc57,068066e24f0c643eb1d089c7dd20cd73,5/14/2018 8:06:33 PM,"May 14, 2018",May 2018,2018,0,,,
,food_supplement,reseller,,online_small,a0ab09eb2842e474a3a5aed12e533a2a,de63de0d10a6012430098db33c679b0b,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,d3d1e91a157ea7f90548eef82f1955e3,3/13/2018 7:53:47 PM,"March 13, 2018",March 2018,2018,0,,,
,sports_leisure,manufacturer,cat,online_medium,c6a3a2c5533022519407029f38d214fa,56bf83c4bb35763a51c2baab501b4c67,a84e05448dd8286412b96fddf603db26,495d4e95a8cf8bbf8b432b612a2aa328,3/14/2018 4:00:00 AM,"March 14, 2018",March 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,1785cff273aedbd875c814b46928ad7f,4b339f9567d060bcea4f5136b9f5949e,213fafb0ca06fb3d5886579c2565791b,6565aa9ce3178a5caf6171827af3a9ba,5/17/2018 8:11:29 PM,"May 17, 2018",May 2018,2018,0,,,
unknown,toys,manufacturer,"eagle, cat",online_small,a57bf18e19b6b17e3d4fbc20561e2055,f42a2bd194f7802ab052a815c8de65b7,2a17b229ca84523393b003b7e0bfae63,9d12ef1a7eca3ec58c545c678af7869c,8/20/2018 4:41:13 PM,"August 20, 2018",August 2018,2018,50000,100,1,0
,baby,manufacturer,cat,online_beginner,eb454ad6be830064d49727814426bb6e,4b339f9567d060bcea4f5136b9f5949e,e0a3c37054ade6478d923a6efc10f308,56bf83c4bb35763a51c2baab501b4c67,5/25/2018 7:32:40 PM,"May 25, 2018",May 2018,2018,0,,,
,home_decor,manufacturer,cat,online_medium,b14ab177881b4c06b81317c5f2034ede,9d12ef1a7eca3ec58c545c678af7869c,8fb67a334bacec338885b4e9e1708073,fbf4aef3f6915dc0c3c97d6812522f6a,4/27/2018 2:18:34 PM,"April 27, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,wolf,industry,921fc9c7fd3ec362c7276f81fa81baf9,b90f87164b5f8c2cfa5c8572834dbe3f,4a23adac87cf538689fa600d976f78b2,85fc447d336637ba1df43e793199fbc8,7/19/2018 11:17:47 PM,"July 19, 2018",July 2018,2018,0,,,
,car_accessories,reseller,cat,online_big,45b5846f3d142b0748d3dc2ab223ab6b,34d40cdaf94010a1d05b0d6212f9e909,76ea5315acb3f5f7ade3cd261faf922a,4ef15afb4b2723d8f3d81e51ec7afefe,4/24/2018 10:54:30 PM,"April 24, 2018",April 2018,2018,0,,,
,food_supplement,reseller,,offline,ce518001633ca4e1f2ae4b02f4dcb11f,56bf83c4bb35763a51c2baab501b4c67,741eb1606348f827baeb4c099fcf1bdd,4ef15afb4b2723d8f3d81e51ec7afefe,2/6/2018 9:18:28 PM,"February 6, 2018",February 2018,2018,0,,,
,gifts,reseller,cat,online_medium,341d4a2ff35fb1a23abe056798b04d41,9e4d1098a3b0f5da39b0bc48f9876645,f88adb15807168d3c43d71021090ce4a,4ef15afb4b2723d8f3d81e51ec7afefe,3/23/2018 10:07:18 PM,"March 23, 2018",March 2018,2018,0,,,
,home_decor,reseller,,online_medium,9542f2f27285580fe8d6aa82e179ed28,de63de0d10a6012430098db33c679b0b,a359ed4a476430e29909d1415ecacb1d,6565aa9ce3178a5caf6171827af3a9ba,1/19/2018 2:12:10 PM,"January 19, 2018",January 2018,2018,0,,,
,food_supplement,reseller,,online_medium,1217984b38cadfb4b1c15f30a3212680,4b339f9567d060bcea4f5136b9f5949e,54c04bdb5ec46762f8f08c7e8f86ed4a,4ef15afb4b2723d8f3d81e51ec7afefe,1/26/2018 5:27:17 PM,"January 26, 2018",January 2018,2018,0,,,
,audio_video_electronics,reseller,,online_big,1b9d7ffccca875a9079e3b57c24a3113,56bf83c4bb35763a51c2baab501b4c67,8476243f92442881ddd5b578975cf115,fbf4aef3f6915dc0c3c97d6812522f6a,1/8/2018 3:00:00 AM,"January 8, 2018",January 2018,2018,0,,,
,handcrafted,reseller,,offline,8b2112b1064c167cfbccbdeb2b5841f2,de63de0d10a6012430098db33c679b0b,09bad886111255c5b5030314fc7f1a4a,4ef15afb4b2723d8f3d81e51ec7afefe,4/26/2018 9:36:13 PM,"April 26, 2018",April 2018,2018,0,,,
,food_supplement,manufacturer,cat,industry,878c57ac87b8629049a172596fb9a67d,34d40cdaf94010a1d05b0d6212f9e909,8b286dd43c391bc2d763668067eca963,068066e24f0c643eb1d089c7dd20cd73,5/22/2018 2:54:36 PM,"May 22, 2018",May 2018,2018,0,,,
,bed_bath_table,manufacturer,cat,industry,b7f3b8bcd964f9e44b212cceabacf877,4b339f9567d060bcea4f5136b9f5949e,07a9a154056e210f17bbacd5e30c024c,de63de0d10a6012430098db33c679b0b,6/4/2018 2:00:00 AM,"June 4, 2018",June 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,industry,ea36a38cfad96a89e2614f339f909549,de63de0d10a6012430098db33c679b0b,f0418a194da21de7cd01336b10be11a7,d3d1e91a157ea7f90548eef82f1955e3,2/20/2018 1:17:26 PM,"February 20, 2018",February 2018,2018,0,,,
,sports_leisure,reseller,cat,online_big,ebcdc4e2a7e73118fab4921b78200b2b,9e4d1098a3b0f5da39b0bc48f9876645,fcc29f9f37cfd89db0038d8de7f97f08,495d4e95a8cf8bbf8b432b612a2aa328,3/13/2018 9:12:45 PM,"March 13, 2018",March 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_small,ae437864746ae2a9e694a6ed2b5824db,4b339f9567d060bcea4f5136b9f5949e,01266d4c46afa519678d16a8b683d325,6565aa9ce3178a5caf6171827af3a9ba,5/18/2018 10:02:04 PM,"May 18, 2018",May 2018,2018,0,,,
,home_decor,manufacturer,eagle,online_beginner,100a1f43c56bb71781a2231a79900488,370c9f455f93a9a96cbe9bea48e70033,297be0a3c196d803e4e4f013432be4e1,56bf83c4bb35763a51c2baab501b4c67,7/30/2018 4:02:01 PM,"July 30, 2018",July 2018,2018,0,,,
,home_decor,,eagle,industry,3434cfa4a17f019a5aae78ee0bec24bf,fdb16d3cbbeb5798f2f66c4096be026d,9ba337a47628f9761b6bb3939a3f97a9,495d4e95a8cf8bbf8b432b612a2aa328,2/26/2018 3:44:04 PM,"February 26, 2018",February 2018,2018,0,,,
,home_decor,reseller,wolf,online_medium,2852475bf1d02022e4eb5269c452259a,370c9f455f93a9a96cbe9bea48e70033,1a47a5831effd926ad6bee7ab8beb86c,495d4e95a8cf8bbf8b432b612a2aa328,6/29/2018 7:54:16 PM,"June 29, 2018",June 2018,2018,0,,,
,computers,reseller,cat,industry,5a85461739094491a96bb30267640454,9d12ef1a7eca3ec58c545c678af7869c,1cd757f0f38c0847a2f05717d18b8d92,4ef15afb4b2723d8f3d81e51ec7afefe,5/18/2018 2:38:36 PM,"May 18, 2018",May 2018,2018,0,,,
,fashion_accessories,reseller,,online_medium,42d15f0a37b7d0a151bb2ca9cc7e5548,068066e24f0c643eb1d089c7dd20cd73,9cf787a239c1aa29dbd76f153dc13f9a,6565aa9ce3178a5caf6171827af3a9ba,1/24/2018 1:27:42 PM,"January 24, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,industry,862690c612c4c41a2ddceb9bf7a5c848,de63de0d10a6012430098db33c679b0b,1a932caad4f9d804097d7f8e615baed1,9ae085775a198122c5586fa830ff7f2b,2/19/2018 8:51:00 PM,"February 19, 2018",February 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,76609909f975f3db5b8e50e4cb9ec136,4b339f9567d060bcea4f5136b9f5949e,b2d462f41b6b46b0569b20a8a4ebfcae,068066e24f0c643eb1d089c7dd20cd73,5/29/2018 8:53:31 PM,"May 29, 2018",May 2018,2018,0,,,
5-20,other,other,"eagle, wolf",other,d5cb61eef98bd237e41bc2225263f823,e4a6222cdb5b34375400904f03d8e6a5,7e1f0755f1c75e301dfa37c21fd01efe,34d40cdaf94010a1d05b0d6212f9e909,11/12/2018 8:17:25 PM,"November 12, 2018",November 2018,2018,120000,305,1,1
50-200,health_beauty,reseller,shark,online_medium,9c2bfd97ce00ce9553bdc0f34c3532b6,370c9f455f93a9a96cbe9bea48e70033,ae9cf62cf691b753d4f0d3d40731cc3c,de63de0d10a6012430098db33c679b0b,9/10/2018 10:48:01 PM,"September 10, 2018",September 2018,2018,0,300,1,1
,bags_backpacks,reseller,cat,offline,6c1f11f779599fe6d280c41d644ed43b,4b339f9567d060bcea4f5136b9f5949e,0cab2da43793a6f3c5ed8514c5f54627,56bf83c4bb35763a51c2baab501b4c67,4/5/2018 6:29:23 PM,"April 5, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,shark,online_big,3223fed48f30bbdc0f6040b466516bcb,068066e24f0c643eb1d089c7dd20cd73,0d7d5bca59d45d750fb7913b974e9d08,9749123c950bf8363ace42cb1c2d0815,10/30/2018 12:54:22 PM,"October 30, 2018",October 2018,2018,250000,10,1,1
,audio_video_electronics,reseller,cat,online_medium,4b650319cca0b2d0480d58b5c6451a28,370c9f455f93a9a96cbe9bea48e70033,708cc2c4ffdd3307d5cdee0d7387307b,6565aa9ce3178a5caf6171827af3a9ba,4/6/2018 6:52:50 PM,"April 6, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,d4db78e389387c2d6f0b5404cbc61fc5,068066e24f0c643eb1d089c7dd20cd73,7210cd29727d674c00741e5e387b3ccd,de63de0d10a6012430098db33c679b0b,4/17/2018 7:18:09 PM,"April 17, 2018",April 2018,2018,0,,,
,fashion_accessories,reseller,cat,online_beginner,d4b60729388ac1c3435ee0fcefba1ebe,f42a2bd194f7802ab052a815c8de65b7,05a48cc8859962767935ab9087417fbb,56bf83c4bb35763a51c2baab501b4c67,5/30/2018 5:00:00 AM,"May 30, 2018",May 2018,2018,0,,,
,household_utilities,reseller,,online_beginner,513622713be8b84fd8d5b783f6fc82b5,068066e24f0c643eb1d089c7dd20cd73,c65fb4ec11e8d18c95ef150885418aea,2695de1affa7750089c0455f8ce27021,2/15/2018 12:27:17 PM,"February 15, 2018",February 2018,2018,0,,,
,phone_mobile,reseller,cat,online_big,7d4b139b99fa4e14170492f54032c321,4b339f9567d060bcea4f5136b9f5949e,3ffabd7292c755d5cebe5b2d6350b850,2695de1affa7750089c0455f8ce27021,2/21/2018 2:27:48 PM,"February 21, 2018",February 2018,2018,0,,,
,sports_leisure,reseller,cat,online_small,3e4a3f9ecab2d513b6782748c9e0a884,0a0fb2b07d841f84fb6714e35c723075,9d681c7e12db302cb261e721040dde65,2695de1affa7750089c0455f8ce27021,5/4/2018 5:00:00 AM,"May 4, 2018",May 2018,2018,0,,,
,books,reseller,,online_medium,b3d72af547b23265305eda666dd749f9,fdb16d3cbbeb5798f2f66c4096be026d,d984b175957d0e67bc5bf232285ac792,6565aa9ce3178a5caf6171827af3a9ba,2/5/2018 1:51:36 PM,"February 5, 2018",February 2018,2018,0,,,
,bed_bath_table,reseller,cat,online_beginner,9e7c75dad869b2691a339a70cf105f0e,56bf83c4bb35763a51c2baab501b4c67,f4d969837a2957bb052a71af7d39fc91,9ae085775a198122c5586fa830ff7f2b,3/26/2018 4:03:55 PM,"March 26, 2018",March 2018,2018,0,,,
,car_accessories,reseller,,online_medium,1db2d761017113fbfd4246f0402ac4e0,e7dff61b78bebffa71678e126ce669ad,f1340f6d3347d9fae747fc3d236a2e41,9ae085775a198122c5586fa830ff7f2b,7/17/2018 10:12:39 PM,"July 17, 2018",July 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_medium,b6bbd11daf9d7d31ffa787379614cd4f,9d12ef1a7eca3ec58c545c678af7869c,4eeb99008a0f59d2c7759c59f9a346eb,6565aa9ce3178a5caf6171827af3a9ba,4/6/2018 9:30:00 PM,"April 6, 2018",April 2018,2018,0,,,
